verse,lemma,size_lemma,lemma_pos,pos,size_pos
Ps_87_9,"['μακρύνω', 'ὁ', 'γνωστός', 'μου', 'ἀπό', 'ἐμοῦ', 'τίθημι', 'μέ', 'βδέλυγμα', 'ἑαυτοῦ', 'παραδίδωμι', 'καί', 'οὐ', 'ἐκπορεύομαι']",14,"['διάψαλμα', 'ἐμάκρυνω', 'ὁ', 'γνωστού', 'ἐγώ', 'ἀπ', 'ά', 'ἐγώ', 'ἔθεντό', 'ἐγώ', 'βδέλυγμα', 'ἑαυτοῦ']","['NOUN', 'VERB', 'DET', 'NOUN', 'PRON', 'ADP', 'ADP', 'PRON', 'VERB', 'PRON', 'NOUN', 'PRON']",12
Ps_88_1,"['σύνεσις', 'Αιθαν', 'ὁ', 'Ἰσραηλίτης']",4,"['ἐμάκρυνω', 'ἀπ', 'ά', 'ἐγώ', 'ϕίλος', 'καί', 'πλησίον', 'καί', 'ὁ', 'γνωστούς', 'ἐγώ', 'ἀπό', 'ταλαιπωρίας']","['VERB', 'ADP', 'ADP', 'PRON', 'VERB', 'CCONJ', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'PRON', 'ADP', 'ADJ']",13
Ps_88_10,"['σύ', 'δεσπόζω', 'ὁ', 'κράτος', 'ὁ', 'θάλασσα', 'ὁ', 'δέ', 'σάλος', 'ὁ', 'κῦμα', 'αὐτός', 'σύ', 'καταπραΰνω']",14,"['κύριε', 'ὁ', 'θεός', 'ὁ', 'δυνάμις', 'τίς', 'ὅμοιός', 'σύ', 'δυνατός', 'εἰμί', 'κύριος', 'καί', 'ὁ', 'ἀλήθειά', 'σύ', 'κύκλῳ', 'σύ']","['ADJ', 'DET', 'NOUN', 'DET', 'NOUN', 'PART', 'ADJ', 'PRON', 'ADJ', 'AUX', 'VERB', 'CCONJ', 'DET', 'NOUN', 'PRON', 'ADJ', 'PRON']",17
Ps_88_11,"['σύ', 'ταπεινόω', 'ὥς', 'τραυματίας', 'ὑπερήφανος', 'καί', 'ἐν', 'ὁ', 'βραχίων', 'ὁ', 'δύναμις', 'σοῦ', 'διασκορπίζω', 'ὁ', 'ἐχθρός', 'σοῦ']",16,"['σύ', 'δεσπόζω', 'ὁ', 'κράτος', 'ὁ', 'θαλάσσης', 'ὁ', 'δέ', 'σάλος', 'ὁ', 'κυμάτων', 'αὐτός', 'σύ', 'καταπραΰνω']","['PRON', 'VERB', 'DET', 'VERB', 'DET', 'VERB', 'DET', 'CCONJ', 'NOUN', 'DET', 'NOUN', 'PRON', 'PRON', 'VERB']",14
Ps_88_12,"['σοί', 'εἰμί', 'ὁ', 'οὐρανός', 'καί', 'σός', 'εἰμί', 'ὁ', 'γῆ', 'ὁ', 'οἰκουμένη', 'καί', 'ὁ', 'πλήρωμα', 'αὐτός', 'σύ', 'θεμελιόω']",17,"['σύ', 'ἐταπείνωω', 'ὡς', 'τραυματίαν', 'ὑπερήϕανος', 'καί', 'ἐν', 'ὁ', 'βραχίων', 'ὁ', 'δυνάμεώς', 'σύ', 'διεσκόρπιζω', 'ὁ', 'ἐχθρούς', 'σύ']","['PRON', 'VERB', 'SCONJ', 'VERB', 'ADJ', 'CCONJ', 'ADP', 'DET', 'ADJ', 'DET', 'NOUN', 'PRON', 'VERB', 'DET', 'VERB', 'PRON']",16
Ps_88_13,"['ὁ', 'βορρᾶς', 'καί', 'θάλασσα', 'σύ', 'κτίζω', 'Θαβωρ', 'καί', 'Ἕρμων', 'ἐν', 'ὁ', 'ὄνομα', 'σοῦ', 'ἀγαλλιάω']",14,"['σοί', 'εἰμί', 'ὁ', 'οὐρανοί', 'καί', 'σή', 'εἰμί', 'ὁ', 'γῆ·', 'ὁ', 'οἰκουμένη', 'καί', 'ὁ', 'πλήρωμα', 'αὐτός', 'σύ', 'ἐθεμελίωσας', 'ὁ', 'βορράω', 'καί', 'θαλάσω', 'σύ', 'κτίζω']","['VERB', 'AUX', 'DET', 'ADJ', 'CCONJ', 'PRON', 'AUX', 'DET', 'NOUN', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'PRON', 'PRON', 'VERB', 'DET', 'VERB', 'CCONJ', 'VERB', 'PRON', 'VERB']",23
Ps_88_14,"['σός', 'ὁ', 'βραχίων', 'μετά', 'δυναστεία', 'κραταιόω', 'ὁ', 'χείρ', 'σοῦ', 'ὑψόω', 'ὁ', 'δεξιός', 'σοῦ']",13,"[' ', 'θαβωρ', 'καί', 'Ερμων', 'ἐν', 'ὁ', 'ὀνόματί', 'σύ', 'ἀγαλλιάσο']","['VERB', 'ADJ', 'ADV', 'PROPN', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB']",9
Ps_88_15,"['δικαιοσύνη', 'καί', 'κρίμα', 'ἑτοιμασία', 'ὁ', 'θρόνος', 'σοῦ', 'ἔλεος', 'καί', 'ἀλήθεια', 'προπορεύομαι', 'πρό', 'πρόσωπον', 'σοῦ']",14,"['σός', 'ὁ', 'βραχίων', 'μετά', 'δυναστείας·', 'κραταιωθήτω', 'ὁ', 'χείρ', 'σύ', 'ὑψωθήτω', 'ὁ', 'δεξιάς', 'σύ', 'δικαιοσύνη', 'καί', 'κρίμα', 'ἑτοιμασίος', 'ὁ', 'θρόνος', 'σύ']","['NOUN', 'DET', 'VERB', 'ADP', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'ADJ', 'CCONJ', 'VERB', 'NOUN', 'DET', 'NOUN', 'PRON']",20
Ps_88_16,"['μακάριος', 'ὁ', 'λαός', 'ὁ', 'γινώσκω', 'ἀλαλαγμός', 'κύριος', 'ἐν', 'ὁ', 'φῶς', 'ὁ', 'πρόσωπον', 'σοῦ', 'πορεύομαι']",14,"['ἔλεος', 'καί', 'ἀλήθεια', 'προπορεύσω', 'πρό', 'προσώπος', 'σύ', 'μακάριος', 'ὁ', 'λαός', 'ὁ', 'γινώσκω', 'ἀλαλαγμόν·']","['NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP', 'ADJ', 'PRON', 'ADJ', 'DET', 'NOUN', 'DET', 'VERB', 'ADJ']",13
Ps_88_17,"['καί', 'ἐν', 'ὁ', 'ὄνομα', 'σοῦ', 'ἀγαλλιάω', 'ὅλος', 'ὁ', 'ἡμέρα', 'καί', 'ἐν', 'ὁ', 'δικαιοσύνη', 'σοῦ', 'ὑψόω']",15,"[' ', 'κύριε', 'ἐν', 'ὁ', 'ϕώς', 'ὁ', 'προσώπος', 'σύ', 'πορεύσονται']","['VERB', 'ADJ', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON', 'VERB']",9
Ps_88_18,"['ὅτι', 'ὁ', 'καύχημα', 'ὁ', 'δύναμις', 'αὐτός', 'εἰμί', 'σύ', 'καί', 'ἐν', 'ὁ', 'εὐδοκία', 'σοῦ', 'ὑψόω', 'ὁ', 'κέρας', 'ἡμῶν']",17,"['καί', 'ἐν', 'ὁ', 'ὀνόματί', 'σύ', 'ἀγαλλιάσο', 'ὅλος', 'ὁ', 'ἡμέρα', 'καί', 'ἐν', 'ὁ', 'δικαιοσύνῃ', 'σύ', 'ὑψωθήσομαι']","['CCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADJ', 'DET', 'NOUN', 'CCONJ', 'ADP', 'DET', 'VERB', 'PRON', 'VERB']",15
Ps_88_19,"['ὅτι', 'ὁ', 'κύριος', 'ὁ', 'ἀντίληψις', 'καί', 'ὁ', 'ἅγιος', 'Ἰσραήλ', 'βασιλεύς', 'ἡμῶν']",11,"['ὅτι', 'ὁ', 'καύχημα', 'ὁ', 'δυνάμις', 'αὐτός', 'εἰμί', 'σύ', 'καί', 'ἐν', 'ὁ', 'εὐδοκίᾳ', 'σύ', 'ὑψωθήσω', 'ὁ', 'κέρω', 'ἡμεῖς']","['SCONJ', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON', 'AUX', 'VERB', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'PRON']",17
Ps_88_2,"['ὁ', 'ἔλεος', 'σοῦ', 'κύριος', 'εἰς', 'ὁ', 'αἰών', 'ᾄδω', 'εἰς', 'γενεά', 'καί', 'γενεά', 'ἀπαγγέλλω', 'ὁ', 'ἀλήθεια', 'σοῦ', 'ἐν', 'ὁ', 'στόμα', 'μου']",20,"['Συνέσις', 'Αιθας', 'ὁ', 'Ισραηλίτης', 'ὁ', 'λέλω', 'σύ', 'κύριος', 'εἰς', 'ὁ', 'αἰών', 'ᾄσομαι', 'εἰς', 'γενεά']","['NOUN', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN']",14
Ps_88_20,"['τότε', 'λαλέω', 'ἐν', 'ὅρασις', 'ὁ', 'ὅσιος', 'σοῦ', 'καί', 'ἔπω', 'τίθημι', 'βοήθεια', 'ἐπί', 'δυνατός', 'ὑψόω', 'ἐκλεκτός', 'ἐκ', 'ὁ', 'λαός', 'μου']",19,"['ὅτι', 'ὁ', 'κυρίου', 'ὁ', 'ἀντίλημψις', 'καί', 'ὁ', 'ἁγίου', 'Ισραηλ', 'βασιλέως', 'ἡμός']","['SCONJ', 'DET', 'ADJ', 'DET', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'ADJ', 'ADJ']",11
Ps_88_21,"['εὑρίσκω', 'Δαβίδ', 'ὁ', 'δοῦλος', 'μου', 'ἐν', 'ἔλαιον', 'ἅγιος', 'μου', 'χρίω', 'αὐτός']",11,"['τότε', 'ἐλάληζω', 'ἐν', 'ὁράσει', 'ὁ', 'ὁσίος', 'σύ', 'καί', 'λέγω', 'ά', 'Εθέμης', 'βοήθεια', 'ἐπί', 'δυνατόν', 'ὕψωσα', 'ἐκλεκτός', 'ἐκ', 'ὁ', 'λαός', 'μου·']","['NOUN', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'PRON', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADJ']",20
Ps_88_22,"['ὁ', 'γάρ', 'χείρ', 'μου', 'συναντιλαμβάνομαι', 'αὐτός', 'καί', 'ὁ', 'βραχίων', 'μου', 'κατισχύω', 'αὐτός']",12,"['εὑρίσκω', 'Δαυιδ', 'ὁ', 'δοῦλόν', 'ἐγώ', 'ἐν', 'ἐλαίῳ', 'ἁγίῳ', 'ἐγώ', 'χρίω', 'αὐτόν']","['VERB', 'PROPN', 'DET', 'NOUN', 'PRON', 'ADP', 'ADJ', 'ADJ', 'PRON', 'VERB', 'NOUN']",11
Ps_88_23,"['οὐ', 'ὠφελέω', 'ἐχθρός', 'ἐν', 'αὐτός', 'καί', 'υἱός', 'ἀνομία', 'οὐ', 'προστίθημι', 'ὁ', 'κακόω', 'αὐτός']",13,"['ὁ', 'γάρ', 'χείρ', 'ἐγώ', 'συναντιλήμψομαι', 'αὐτός', 'καί', 'ὁ', 'βραχίων', 'ἐγώ', 'κατισχύσει', 'αὐτόν·']","['DET', 'ADV', 'NOUN', 'PRON', 'VERB', 'PRON', 'CCONJ', 'DET', 'VERB', 'PRON', 'VERB', 'ADJ']",12
Ps_88_24,"['καί', 'συγκόπτω', 'ὁ', 'ἐχθρός', 'αὐτός', 'ἀπό', 'πρόσωπον', 'αὐτός', 'καί', 'ὁ', 'μισέω', 'αὐτός', 'τροπόω']",13,"['οὐ', 'ὠϕελήω', 'ἐχθρός', 'ἐν', 'αὐτός', 'καί', 'υἱός', 'ἀνομίας', 'οὐ', 'προσθήζω', 'ὁ', 'κακῶζω', 'αὐτόν·']","['ADV', 'VERB', 'ADJ', 'ADP', 'PRON', 'CCONJ', 'NOUN', 'NOUN', 'ADV', 'VERB', 'DET', 'VERB', 'ADJ']",13
Ps_88_25,"['καί', 'ὁ', 'ἀλήθεια', 'μου', 'καί', 'ὁ', 'ἔλεος', 'μου', 'μετά', 'αὐτός', 'καί', 'ἐν', 'ὁ', 'ὄνομα', 'μου', 'ὑψόω', 'ὁ', 'κέρας', 'αὐτός']",19,"['καί', 'συγκόψω', 'ὁ', 'ἐχθρός', 'αὐτός', 'ἀπό', 'προσώπος', 'αὐτός', 'καί', 'ὁ', 'μισέω', 'αὐτός', 'τροπώσω']","['CCONJ', 'VERB', 'DET', 'ADJ', 'PRON', 'ADP', 'ADJ', 'PRON', 'CCONJ', 'DET', 'VERB', 'ADJ', 'VERB']",13
Ps_88_26,"['καί', 'τίθημι', 'ἐν', 'θάλασσα', 'χείρ', 'αὐτός', 'καί', 'ἐν', 'ποταμός', 'δεξιός', 'αὐτός']",11,"['καί', 'ὁ', 'ἀλήθειά', 'ἐγώ', 'καί', 'ὁ', 'ἔλεός', 'ἐγώ', 'μετά', 'αὐτός', 'καί', 'ἐν', 'ὁ', 'ὀνόματί', 'ἐγώ', 'ὑψωθήσομαι', 'ὁ', 'κέρας', 'αὐτοῦ·']","['CCONJ', 'DET', 'NOUN', 'PRON', 'CCONJ', 'DET', 'NOUN', 'PRON', 'ADP', 'PRON', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'VERB']",19
Ps_88_27,"['αὐτός', 'ἐπικαλέω', 'μέ', 'πατήρ', 'μου', 'εἰμί', 'σύ', 'θεός', 'μου', 'καί', 'ἀντιλήπτωρ', 'ὁ', 'σωτηρία', 'μου']",14,"['καί', 'θήσομαι', 'ἐν', 'θαλάσσα', 'χείρ', 'αὐτός', 'καί', 'ἐν', 'ποταμός', 'δεξιός', 'αὐτός']","['CCONJ', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PRON', 'CCONJ', 'ADP', 'ADJ', 'ADJ', 'PRON']",11
Ps_88_28,"['κἀγώ', 'πρωτότοκος', 'τίθημι', 'αὐτός', 'ὑψηλός', 'παρά', 'ὁ', 'βασιλεύς', 'ὁ', 'γῆ']",10,"['αὐτός', 'ἐπικαλέσεταί', 'ἐγώ', 'Πατήρ', 'ἐγώ', 'εἰμί', 'σύ', 'θεός', 'ἐγώ', 'καί', 'ἀντιλήμπτωρ', 'ὁ', 'σωτηρίας', 'μου·']","['ADJ', 'NOUN', 'PRON', 'ADJ', 'PRON', 'AUX', 'ADJ', 'NUM', 'PRON', 'CCONJ', 'NOUN', 'DET', 'NOUN', 'ADJ']",14
Ps_88_29,"['εἰς', 'ὁ', 'αἰών', 'φυλάσσω', 'αὐτός', 'ὁ', 'ἔλεος', 'μου', 'καί', 'ὁ', 'διαθήκη', 'μου', 'πιστός', 'αὐτός']",14,"['κἀ', 'γὼ', 'πρωτότοκω', 'θήσομαι', 'αὐτόν', 'ὑψηλός', 'παρά', 'ὁ', 'βασιλεύς', 'ὁ', 'γῆ']","['PRON', 'PRON', 'VERB', 'VERB', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN']",11
Ps_88_3,"['ὅτι', 'ἔπω', 'εἰς', 'ὁ', 'αἰών', 'ἔλεος', 'οἰκοδομέω', 'ἐν', 'ὁ', 'οὐρανός', 'ἑτοιμάζω', 'ὁ', 'ἀλήθεια', 'σοῦ']",14,"['καί', 'γενεά', 'ἀπαγγέλλω', 'ὁ', 'ἀλήθειάν', 'σύ', 'ἐν', 'ὁ', 'στόματί', 'ἐγώ']","['CCONJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'PRON', 'ADP', 'DET', 'VERB', 'PRON']",10
Ps_88_30,"['καί', 'τίθημι', 'εἰς', 'ὁ', 'αἰών', 'ὁ', 'αἰών', 'ὁ', 'σπέρμα', 'αὐτός', 'καί', 'ὁ', 'θρόνος', 'αὐτός', 'ὥς', 'ὁ', 'ἡμέρα', 'ὁ', 'οὐρανός']",19,"['εἰς', 'ὁ', 'αἰών', 'ϕυλάξω', 'αὐτός', 'ὁ', 'ἔλεός', 'ἐγώ', 'καί', 'ὁ', 'διαθήκη', 'ἐγώ', 'πιστός', 'αὐτῷ·']","['ADP', 'DET', 'NOUN', 'VERB', 'PRON', 'DET', 'VERB', 'PRON', 'CCONJ', 'DET', 'NOUN', 'PRON', 'ADJ', 'INTJ']",14
Ps_88_31,"['ἐάν', 'ἐγκαταλείπω', 'ὁ', 'υἱός', 'αὐτός', 'ὁ', 'νόμος', 'μου', 'καί', 'ὁ', 'κρίμα', 'μου', 'μή', 'πορεύομαι']",14,"['καί', 'θήσομαι', 'εἰς', 'ὁ', 'αἰών', 'ὁ', 'αἰών', 'ὁ', 'σπέρμα', 'αὐτός', 'καί', 'ὁ', 'θρόνος', 'αὐτός', 'ὡς', 'ὁ', 'ἡμέρα', 'ὁ', 'οὐρανός']","['CCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON', 'CCONJ', 'DET', 'NOUN', 'PRON', 'ADV', 'DET', 'NOUN', 'DET', 'NOUN']",19
Ps_88_32,"['ἐάν', 'ὁ', 'δικαίωμα', 'μου', 'βεβηλόω', 'καί', 'ὁ', 'ἐντολή', 'μου', 'μή', 'φυλάσσω']",11,"['ἐάν', 'ἐγκαταλίπωσιν', 'ὁ', 'υἱός', 'αὐτός', 'ὁ', 'νόμος', 'ἐγώ', 'καί', 'ὁ', 'κρίμασίν', 'ἐγώ', 'μή', 'πορεύομαι']","['SCONJ', 'VERB', 'DET', 'NOUN', 'PRON', 'DET', 'NOUN', 'PRON', 'CCONJ', 'DET', 'NOUN', 'PRON', 'PART', 'VERB']",14
Ps_88_33,"['ἐπισκέπτομαι', 'ἐν', 'ῥάβδος', 'ὁ', 'ἀνομία', 'αὐτός', 'καί', 'ἐν', 'μάστιξ', 'ὁ', 'ἁμαρτία', 'αὐτός']",12,"['ἐάν', 'ὁ', 'δικαιώματά', 'ἐγώ', 'βεβηλώσω', 'καί', 'ὁ', 'ἐντολάς', 'ἐγώ', 'μή', 'ϕυλάξωμι']","['SCONJ', 'DET', 'VERB', 'PRON', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'PRON', 'ADV', 'VERB']",11
Ps_88_34,"['ὁ', 'δέ', 'ἔλεος', 'μου', 'οὐ', 'μή', 'διασκεδάζω', 'ἀπό', 'αὐτός', 'οὐδέ', 'μή', 'ἀδικέω', 'ἐν', 'ὁ', 'ἀλήθεια', 'μου']",16,"['ἐπισκέψω', 'ἐν', 'ῥάβδος', 'ὁ', 'ἀνομίας', 'αὐτός', 'καί', 'ἐν', 'μάστιξις', 'ὁ', 'ἁμαρτίας', 'αὐτός']","['VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'PRON', 'CCONJ', 'ADP', 'NOUN', 'DET', 'NOUN', 'PRON']",12
Ps_88_35,"['οὐδέ', 'μή', 'βεβηλόω', 'ὁ', 'διαθήκη', 'μου', 'καί', 'ὁ', 'ἐκπορεύομαι', 'διά', 'ὁ', 'χεῖλος', 'μου', 'οὐ', 'μή', 'ἀθετέω']",16,"['ὁ', 'δέ', 'ἔλεός', 'ἐγώ', 'οὐ', 'μή', 'διασκεδάσω', 'ἀπ', 'ά', 'αὐτός', 'οὐδέ', 'μή', 'ἀδικήσω', 'ἐν', 'ὁ', 'ἀληθείᾳ', 'ἐγώ']","['DET', 'ADV', 'NOUN', 'PRON', 'ADV', 'ADV', 'VERB', 'ADP', 'ADP', 'PRON', 'CCONJ', 'ADV', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON']",17
Ps_88_36,"['ἅπαξ', 'ὀμνύω', 'ἐν', 'ὁ', 'ἅγιος', 'μου', 'εἰ', 'ὁ', 'Δαβίδ', 'ψεύδομαι']",10,"['οὐδέ', 'μή', 'βεβηλώσω', 'ὁ', 'διαθήκη', 'ἐγώ', 'καί', 'ὁ', 'ἐκπορευόμενα', 'διά', 'ὁ', 'χειλέων', 'ἐγώ', 'οὐ', 'μή', 'ἀθετήσω']","['CCONJ', 'ADV', 'NOUN', 'DET', 'NOUN', 'PRON', 'CCONJ', 'DET', 'VERB', 'ADP', 'DET', 'NOUN', 'PRON', 'ADV', 'PART', 'ADJ']",16
Ps_88_37,"['ὁ', 'σπέρμα', 'αὐτός', 'εἰς', 'ὁ', 'αἰών', 'μένω', 'καί', 'ὁ', 'θρόνος', 'αὐτός', 'ὥς', 'ὁ', 'ἥλιος', 'ἐναντίον', 'μου']",16,"['ἅπαξ', 'ὄμνυμι', 'ἐν', 'ὁ', 'ἁγίῳ', 'ἐγώ', 'εἰ', 'ὁ', 'Δαυιδ', 'ψεύσω', 'ὁ', 'σπέρμα', 'αὐτός', 'εἰς', 'ὁ', 'αἰών', 'μένω']","['ADV', 'VERB', 'ADP', 'DET', 'ADJ', 'PRON', 'SCONJ', 'DET', 'NOUN', 'PROPN', 'DET', 'NOUN', 'PRON', 'ADP', 'DET', 'NOUN', 'VERB']",17
Ps_88_38,"['καί', 'ὥς', 'ὁ', 'σελήνη', 'καταρτίζω', 'εἰς', 'ὁ', 'αἰών', 'καί', 'ὁ', 'μάρτυς', 'ἐν', 'οὐρανός', 'πιστός', 'διάψαλμα']",15,"['καί', 'ὁ', 'θρόνος', 'αὐτός', 'ὡς', 'ὁ', 'ἥλιος', 'ἐναντίον', 'ἐγώ', 'καί', 'ὡς', 'ὁ', 'σελήνη', 'κατηρτισμένη', 'εἰς', 'ὁ', 'αἰῶνα·', 'καί', 'ὁ', 'μάρτυς', 'ἐν', 'οὐρανός', 'πιστός']","['CCONJ', 'DET', 'VERB', 'PRON', 'ADV', 'DET', 'NOUN', 'NOUN', 'PRON', 'CCONJ', 'SCONJ', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADV']",23
Ps_88_39,"['σύ', 'δέ', 'ἀπωθέω', 'καί', 'ἐξουδενόω', 'ἀναβάλλω', 'ὁ', 'χριστός', 'σοῦ']",9,['διάψαλμα'],['NOUN'],1
Ps_88_4,"['διατίθεμαι', 'διαθήκη', 'ὁ', 'ἐκλεκτός', 'μου', 'ὀμνύω', 'Δαβίδ', 'ὁ', 'δοῦλος', 'μου']",10,"['ὅτι', 'εἶπον', 'εἰς', 'ὁ', 'αἰών', 'ἔλεος', 'οἰκοδομηθήσεται·', 'ἐν', 'ὁ', 'οὐρανός', 'ἑτοιμασθήσεται', 'ὁ', 'ἀλήθειά', 'σύ']","['SCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'PRON']",14
Ps_88_40,"['καταστρέφω', 'ὁ', 'διαθήκη', 'ὁ', 'δοῦλος', 'σοῦ', 'βεβηλόω', 'εἰς', 'ὁ', 'γῆ', 'ὁ', 'ἁγίασμα', 'αὐτός']",13,"['σύ', 'δέ', 'ἀπώσω', 'καί', 'ἐξουδένωω', 'ἀνεβάλου', 'ὁ', 'χριστόν', 'σου·']","['PRON', 'PART', 'ADJ', 'CCONJ', 'VERB', 'ADJ', 'DET', 'NOUN', 'NUM']",9
Ps_88_41,"['καθαιρέω', 'πᾶς', 'ὁ', 'φραγμός', 'αὐτός', 'τίθημι', 'ὁ', 'ὀχύρωμα', 'αὐτός', 'δειλία']",10,"['κατέστρεπω', 'ὁ', 'διαθήκη', 'ὁ', 'δούλου', 'σύ', 'ἐβεβήλωω', 'εἰς', 'ὁ', 'γῆ', 'ὁ', 'ἁγίασμα', 'αὐτός']","['VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON']",13
Ps_88_42,"['διαρπάζω', 'αὐτός', 'πᾶς', 'ὁ', 'διοδεύω', 'ὁδός', 'γίνομαι', 'ὄνειδος', 'ὁ', 'γείτων', 'αὐτός']",11,"['καθεῖλες', 'πάντας', 'ὁ', 'ϕραγμός', 'αὐτός', 'τίθημι', 'ὁ', 'ὀχυρώμα', 'αὐτός', 'δειλίαν·']","['NOUN', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB']",10
Ps_88_43,"['ὑψόω', 'ὁ', 'δεξιός', 'ὁ', 'ἐχθρός', 'αὐτός', 'εὐφραίνω', 'πᾶς', 'ὁ', 'ἐχθρός', 'αὐτός']",11,"['διήρπασαν', 'αὐτός', 'πάντες', 'ὁ', 'διοδεύω', 'ὁδόν', 'ἐγενήθη', 'ὄνειδος', 'ὁ', 'γείτοσιν', 'αὐτός']","['VERB', 'PRON', 'VERB', 'DET', 'VERB', 'NOUN', 'VERB', 'NOUN', 'DET', 'NOUN', 'PRON']",11
Ps_88_44,"['ἀποστρέφω', 'ὁ', 'βοήθεια', 'ὁ', 'ῥομφαία', 'αὐτός', 'καί', 'οὐ', 'ἀντιλαμβάνω', 'αὐτός', 'ἐν', 'ὁ', 'πόλεμος']",13,"['ὕψωω', 'ὁ', 'δεξιός', 'ὁ', 'ἐχθρός', 'αὐτός', 'εὔϕρανω', 'πάντας', 'ὁ', 'ἐχθρός', 'αὐτοῦ·']","['VERB', 'DET', 'ADJ', 'DET', 'ADJ', 'PRON', 'NOUN', 'VERB', 'DET', 'ADJ', 'VERB']",11
Ps_88_45,"['καταλύω', 'ἀπό', 'καθαρισμός', 'αὐτός', 'ὁ', 'θρόνος', 'αὐτός', 'εἰς', 'ὁ', 'γῆ', 'καταρρήγνυμι']",11,"['ἀπέστρεπτω', 'ὁ', 'βοήθεια', 'ὁ', 'ῥομϕαίας', 'αὐτός', 'καί', 'οὐ', 'ἀντελάβω', 'αὐτός', 'ἐν', 'ὁ', 'πολέμῳ']","['VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON', 'CCONJ', 'ADV', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN']",13
Ps_88_46,"['σμικρύνω', 'ὁ', 'ἡμέρα', 'ὁ', 'χρόνος', 'αὐτός', 'καταχέω', 'αὐτός', 'αἰσχύνη', 'διάψαλμα']",10,"['κατέλυω', 'ἀπό', 'καθαρισμός', 'αὐτόν', 'ὁ', 'θρόνος', 'αὐτός', 'εἰς', 'ὁ', 'γῆ', 'κατέρραξας·', 'ἐσμίκρυνω', 'ὁ', 'ἡμέρα', 'ὁ', 'χρόνος', 'αὐτός', 'κατέχεας', 'αὐτός', 'αἰσχύνη']","['VERB', 'ADP', 'NOUN', 'NOUN', 'DET', 'NOUN', 'PRON', 'ADP', 'DET', 'NOUN', 'ADV', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'ADJ', 'ADP', 'PRON', 'VERB']",20
Ps_88_47,"['ἕως', 'πότε', 'κύριος', 'ἀποστρέφω', 'εἰς', 'τέλος', 'ἐκκαίω', 'ὥς', 'πῦρ', 'ὁ', 'ὀργή', 'σοῦ']",12,['διάψαλμα'],['NOUN'],1
Ps_88_48,"['μνάομαι', 'τίς', 'μου', 'ὁ', 'ὑπόστασις', 'μή', 'γάρ', 'ματαίως', 'κτίζω', 'πᾶς', 'ὁ', 'υἱός', 'ὁ', 'ἄνθρωπος']",14,"['ἕως', 'πότε', 'κύριος', 'ἀποστρέψω', 'εἰς', 'τέλος', 'ἐκκαυθήσομαι', 'ὡς', 'πῦρ', 'ὁ', 'ὀργή', 'σύ']","['ADP', 'NOUN', 'VERB', 'VERB', 'ADP', 'NOUN', 'VERB', 'ADV', 'NOUN', 'DET', 'NOUN', 'PRON']",12
